"","PlayerCode","Name","Home State","RecruitingRank","Position","RecruitingGrade","YearRanked","TotalPoints","YearsPlayed","PointsPerYear"
"6168",1047632,"Matt Dellinger","MI",2433,"OLB","70",2012,2,2,1
"6169",1047639,"Chris Fairchild","OH",1937,"OG","73",2012,0,2,0
"6170",1047641,"Reno Reda","OH",3358,"DE","49",2012,0,1,0
"6171",1047653,"Jalen Whitlow","AL",1090,"QB","76",2012,200,2,100
"6172",1047655,"J.D. Harmon","KY",3843,"ATH","49",2012,0,1,0
"6173",1047656,"Cody Quinn","OH",1246,"CB","75",2012,0,2,0
"6174",1047657,"Zack Blaylock","GA",1702,"S","74",2012,0,1,0
"6175",1047666,"Fred Tiller","GA",892,"ATH","77",2012,0,2,0
"6176",1047669,"Kory Brown","SC",18687,"S","49",2012,0,2,0
"6177",1047680,"A.J. Legree","FL",1450,"ATH","75",2012,14,2,7
"6178",1047682,"Daron Blaylock","GA",1715,"OLB","74",2012,0,2,0
"6179",1047685,"Jon Toth","IN",1949,"OT","73",2012,0,1,0
"6180",1047689,"Landon Foster","TN",1822,"K","74",2012,-1,2,0
"6181",1047692,"Corey Thompson","TX",491,"S","78",2012,0,2,0
"6182",1047694,"Dwayne Thomas","LA",580,"CB","78",2012,0,1,0
"6183",1047699,"Ronnie Feist","LA",129,"OLB","80",2012,0,1,0
"6184",1047700,"Lamar Louis","LA",199,"ATH","80",2012,0,2,0
"6185",1047701,"Kwon Alexander","AL",29,"OLB","83",2012,0,2,0
"6186",1047703,"Jalen Mills","TX",2057,"CB","73",2012,0,2,0
"6187",1047706,"Colby Delahoussaye","LA",2052,"K","73",2012,0,1,0
"6188",1047712,"Lorenzo Phillips","LA",139,"OLB","80",2012,0,2,0
"6189",1047717,"Deion Jones","LA",681,"ILB","78",2012,0,2,0
"6190",1047724,"Jerald Hawkins","LA",640,"DE","78",2012,0,1,0
"6191",1047727,"Vadal Alexander","GA",78,"OG","81",2012,0,2,0
"6192",1047728,"Travin Dural","LA",566,"WR","78",2012,24,1,24
"6193",1047729,"Dillon Gordon","LA",754,"TE","78",2012,6,1,6
"6194",1047731,"Danielle Hunter","TX",347,"DE","79",2012,0,2,0
"6195",1047733,"Lloyd Grogan","LA",463,"ATH","79",2012,0,1,0
"6196",1047736,"Jabari Prewitt","TX",5591,"CB","49",2011,0,2,0
"6197",1047742,"Adairius Barnes","MS",725,"ATH","78",2012,0,2,0
"6198",1047743,"Kentrell Brice","LA",1208,"CB","76",2012,0,2,0
"6199",1047744,"Marlon Seets","LA",12575,"RB","49",2011,12,1,12
"6200",1047745,"Thaddaeus Medford","TN",2755,"RB","66",2012,0,1,0
"6201",1047747,"Kenneth Dixon","AR",1199,"RB","76",2012,407,2,204
"6202",1047754,"Vernon Butler","MS",3701,"DE","49",2012,0,2,0
"6203",1047762,"Darrell Brown","TX",3833,"OT","49",2012,0,1,0
"6204",1047764,"Alec Davis","CA",7963,"OG","49",2010,0,1,0
"6205",1047773,"Will Gardner","GA",442,"QB","79",2012,8,1,8
"6206",1047776,"Brandon Radcliff","FL",592,"RB","78",2012,13,1,13
"6207",1047777,"Devontre Parnell","SC",360,"CB","79",2012,0,1,0
"6208",1047781,"Joshua Appleby","AL",1780,"K","74",2012,0,2,0
"6209",1047785,"Lamar Atkins","FL",2006,"OLB","73",2012,0,1,0
"6210",1047786,"Nick Dawson","NC",355,"ILB","79",2012,0,1,0
"6211",1047796,"Abraham Garcia","FL",366,"OG","79",2012,0,1,0
"6212",1047797,"Gerod Holliman","FL",51,"S","81",2011,0,2,0
"6213",1047799,"Zeke Pike","KY",526,"QB","78",2012,0,1,0
"6214",1047802,"Pedro Sibiea","FL",3654,"DE","49",2012,0,1,0
"6215",1047804,"Sheldon Rankins","GA",470,"DE","79",2012,0,2,0
"6216",1047808,"Andre Scott","FL",1278,"ATH","75",2012,0,1,0
"6217",1047809,"Steward Butler","FL",656,"RB","78",2011,231,2,116
"6218",1047811,"DeAndre Reaves","VA",1197,"RB","76",2011,191,2,96
"6219",1047812,"Shawn Samuels","GA",3373,"ATH","49",2011,0,1,0
"6220",1047813,"Kevin Grooms","FL",87,"ATH","81",2011,256,2,128
"6221",1047827,"Joe Massaquoi","VA",2914,"DE","49",2011,0,1,0
"6222",1047831,"Matt Cincotta","NC",2767,"LS","66",2012,0,2,0
"6223",1047837,"Perry Hills","PA",1162,"QB","76",2012,82,1,82
"6224",1047846,"Nigel King","NC",373,"WR","79",2011,83,2,42
"6225",1047848,"Shawn Petty","MD",2012,"ATH","73",2012,46,2,23
"6226",1047849,"Avery Thompson","VA",1957,"ILB","73",2012,0,2,0
"6227",1047851,"Wes Brown","MD",521,"RB","78",2012,52,1,52
"6228",1047854,"Albert Reid","DC",269,"ATH","79",2012,66,2,33
"6229",1047862,"Mike Madaras","MD",211,"OT","80",2012,0,2,0
"6230",1047866,"Malcolm Culmer","NJ",652,"ATH","78",2012,4,1,4
"6231",1047870,"P.J. Gallo","PA",669,"TE","78",2012,-1,1,-1
"6232",1047871,"Roman Braglio","MD",604,"DE","78",2012,0,1,0
"6233",1047873,"Quinton Jefferson","PA",471,"DE","78",2011,0,2,0
"6234",1047874,"Tajae Sharpe","NJ",2086,"WR","72",2012,102,2,51
"6235",1047875,"D'Metrius Williams","VA",2007,"CB","73",2012,0,2,0
"6236",1047878,"Trey Dudley-Giles","FL",2000,"ATH","73",2012,185,2,93
"6237",1047880,"Stacey Bedell","NY",1743,"RB","74",2012,42,2,21
"6238",1047890,"Jovan Santos-Knox","CT",3338,"ILB","49",2012,0,2,0
"6239",1047898,"Robert Kitching","NY",3361,"DT","49",2012,0,2,0
"6240",1047901,"Bernard Davis","FL",1918,"WR","73",2012,16,2,8
"6241",1047903,"Kassan Messiah","NJ",3787,"TE","49",2012,0,2,0
"6242",1047904,"Colter Johnson","PA",12007,"K","49",2010,0,2,0
"6243",1047906,"Blake Lucas","GA",2377,"K","71",2012,0,2,0
"6244",1047908,"Paxton Lynch","FL",3601,"QB","49",2012,111,1,111
"6245",1047912,"Fritz Etienne","FL",2092,"OLB","70",2009,0,1,0
"6246",1047914,"Wynton McManis","MS",2699,"OLB","67",2012,0,2,0
"6247",1047915,"Chris Morley","FL",2256,"CB","72",2012,0,1,0
"6248",1047920,"Dion Witty","FL",1338,"CB","75",2012,0,2,0
"6249",1047921,"Andrew Gaines","TX",9691,"CB","49",2011,0,2,0
"6250",1047923,"Jai Steib","LA",18710,"RB","49",2012,93,2,47
"6251",1047931,"Leonard Pegues","MS",2709,"OLB","67",2012,0,2,0
"6252",1047934,"Donald Pennington","LA",1830,"DT","73",2011,0,1,0
"6253",1047940,"Tony Mays","TN",2417,"OT","70",2012,0,1,0
"6254",1047943,"Micah Simmons","TX",1280,"OG","75",2012,0,1,0
"6255",1047948,"Daniel Hurd","TN",1860,"WR","73",2012,6,1,6
"6256",1047949,"Latarius Brady","TN",2160,"OG","72",2012,0,1,0
"6257",1047951,"Jesse Milleson","AZ",8063,"TE","49",2010,33,2,17
"6258",1047955,"Austin Gearing","OH",1682,"QB","74",2012,48,1,48
"6259",1047956,"Kaleb Patterson","SC",1758,"K","74",2012,0,2,0
"6260",1047957,"Jay Mastin","OH",3599,"S","49",2012,0,1,0
"6261",1047962,"Marshall Taylor","GA",2688,"S","67",2012,0,1,0
"6262",1047965,"Jack Snowball","OH",3651,"RB","49",2012,0,1,0
"6263",1047968,"Kent Kern","OH",3387,"OLB","49",2012,16,2,8
"6264",1047969,"Nate Gerbus","OH",3073,"ILB","49",2012,0,1,0
"6265",1047971,"David DeLeon","SC",853,"DT","77",2012,0,1,0
"6266",1047972,"Josh Dooley","OH",1858,"ILB","73",2012,4,2,2
"6267",1047977,"Wesley Scott","SC",1898,"DE","73",2012,0,2,0
"6268",1047981,"Brandyn Cook","OH",1508,"OC","75",2012,0,1,0
"6269",1047984,"Rokeem Williams","SC",1404,"WR","75",2012,50,1,50
"6270",1047986,"Bryson Albright","OH",2950,"DE","49",2012,0,2,0
"6271",1047987,"Jimmy Rousher","OH",2196,"DT","72",2012,0,1,0
"6272",1047992,"Gray Crow","FL",1315,"QB","75",2012,4,1,4
"6273",1047993,"Tyriq McCord","FL",100,"DE","80",2012,0,2,0
"6274",1047995,"Deon Bush","FL",105,"S","80",2012,0,2,0
"6275",1048001,"Tracy Howard","FL",18,"CB","83",2012,0,2,0
"6276",1048004,"Ladarius Gunter","AL",10441,"S","49",2010,19,2,10
"6277",1048010,"Raphael Kirby","GA",160,"OLB","80",2012,0,2,0
"6278",1048011,"Gabriel Terry","FL",565,"OLB","78",2012,5,1,5
"6279",1048015,"Dequan Ivery","FL",1327,"DT","75",2012,0,1,0
"6280",1048016,"Earl Moore","FL",1690,"DT","74",2012,0,2,0
"6281",1048018,"Ereck Flowers","FL",533,"OT","78",2012,0,2,0
"6282",1048019,"Taylor Gadbois","GA",1827,"OT","73",2011,0,1,0
"6283",1048022,"Herb Waters","FL",711,"ATH","78",2012,108,2,54
"6284",1048025,"Ronald Regula","FL",4674,"OC","49",2010,0,1,0
"6285",1048026,"Malcolm Lewis","FL",150,"WR","80",2012,25,2,13
"6286",1048028,"Dwayne Hoilett","FL",608,"DE","78",2012,0,1,0
"6287",1048029,"Jelani Hamilton","FL",363,"DE","79",2012,0,2,0
"6288",1048032,"Aaron Burbridge","MI",324,"WR","79",2012,64,2,32
"6289",1048035,"Mark Meyers","OH",596,"S","78",2012,0,1,0
"6290",1048037,"Riley Bullough","MI",932,"S","77",2012,7,1,7
"6291",1048038,"Nick Tompkins","GA",1266,"RB","75",2012,1,1,1
"6292",1048039,"Ezra Robinson","FL",1287,"CB","75",2012,0,1,0
"6293",1048047,"Demetrious Cox","PA",291,"ATH","79",2012,0,1,0
"6294",1048048,"Tyler O'Connor","OH",961,"QB","77",2012,3,1,3
"6295",1048050,"Jack Conklin","MI",3109,"OT","49",2012,0,1,0
"6296",1048053,"Josiah Price","IN",715,"DE","78",2012,40,1,40
"6297",1048055,"Matt Macksood","MI",11127,"WR","49",2012,0,1,0
"6298",1048066,"Devin Funchess","MI",208,"TE","80",2012,156,2,78
"6299",1048067,"Jarrod Wilson","OH",216,"S","80",2012,0,2,0
"6300",1048068,"Dennis Norfleet","MI",1372,"RB","75",2012,360,2,180
"6301",1048070,"Drake Johnson","MI",2133,"RB","72",2012,0,1,0
"6302",1048074,"Joe Bolden","OH",146,"ILB","80",2012,0,2,0
"6303",1048076,"Sione Houma","UT",1632,"FB","74",2012,4,2,2
"6304",1048077,"Chris Wormley","OH",188,"DE","80",2012,0,1,0
"6305",1048079,"Tom Strobel","OH",574,"DE","78",2012,0,1,0
"6306",1048080,"Royce Jenkins-Stone","MI",117,"OLB","80",2012,2,2,1
"6307",1048081,"Mario Ojemudia","MI",248,"DE","80",2012,0,2,0
"6308",1048082,"Ondre Pipkins","MO",166,"DT","80",2012,0,2,0
"6309",1048088,"Willie Henry","OH",1353,"DT","75",2012,0,1,0
"6310",1048099,"Ryan Glasgow","IL",2751,"DT","66",2012,0,1,0
"6311",1048100,"Matthew Godin","MI",414,"DT","79",2012,0,1,0
"6312",1048101,"Austin Grammer","AL",1645,"QB","74",2012,30,1,30
"6313",1048102,"Demetrius Frazier","GA",1805,"CB","74",2012,7,1,7
"6314",1048106,"Anfornee Stewart","GA",2947,"ATH","49",2012,0,1,0
"6315",1048107,"T.T. Barber","GA",3724,"OLB","49",2012,0,2,0
"6316",1048109,"Raynard Felton","FL",1861,"DE","73",2012,0,1,0
"6317",1048112,"Shaquille Huff","GA",1092,"DT","76",2012,0,1,0
"6318",1048123,"Terry Pettis","GA",9302,"DE","49",2012,8,1,8
"6319",1048141,"Isaac Fruechte","MN",18599,"WR","49",2012,43,2,22
"6320",1048142,"Jamel Harbison","NC",214,"WR","80",2012,-1,2,0
"6321",1048143,"Nick Rallis","MN",1772,"S","74",2012,0,1,0
"6322",1048144,"Derrick Engel","MN",3653,"WR","49",2009,111,2,56
"6323",1048151,"Eric Murray","WI",3789,"ATH","49",2012,0,2,0
"6324",1048153,"Rodrick Williams Jr.","TX",1535,"RB","74",2012,87,2,44
"6325",1048159,"Jack Lynn","IL",2507,"OLB","69",2012,0,1,0
"6326",1048160,"Yoshoub Timms","FL",1211,"DT","76",2012,0,1,0
"6327",1048165,"Damarius Travis","FL",3906,"S","49",2012,0,2,0
"6328",1048166,"Ben Lauer","MN",3168,"OT","49",2012,0,1,0
"6329",1048169,"Maxx Williams","MN",3544,"TE","49",2012,73,1,73
"6330",1048170,"Philip Nelson","MN",1532,"QB","74",2012,200,2,100
"6331",1048172,"Alex Keith","MO",1724,"DE","74",2012,0,2,0
"6332",1048174,"Scott Ekpe","TX",1941,"DT","73",2012,0,2,0
"6333",1048175,"Cedric Jiles","MS",1164,"S","76",2012,0,2,0
"6334",1048178,"Will Redmond","TN",1049,"ATH","76",2012,0,1,0
"6335",1048180,"Quadry Antoine","LA",523,"S","78",2012,0,1,0
"6336",1048183,"Richie Brown","MS",434,"ILB","79",2012,0,1,0
"6337",1048185,"Devon Bell","MS",1171,"K","76",2012,0,2,0
"6338",1048186,"Evan Sobiesk","MS",1413,"K","75",2012,0,1,0
"6339",1048187,"Beniquez Brown","AL",164,"ATH","80",2012,0,2,0
"6340",1048188,"A.J. Jefferson","MS",515,"DE","78",2012,0,1,0
"6341",1048192,"Quay Evans","MS",144,"DT","80",2012,0,2,0
"6342",1048199,"Brandon Holloway","FL",895,"ATH","77",2012,36,1,36
"6343",1048206,"Denico Autry","NC",2214,"DE","68",2009,0,2,0
"6344",1048207,"Nelson Adams","MS",872,"DE","77",2012,0,1,0
"6345",1048209,"Dehendret Collins","MS",18562,"CB","49",2012,0,2,0
"6346",1048210,"Channing Ward","MS",48,"DE","82",2012,0,2,0
"6347",1048216,"Quintavius Burdette","MS",1584,"RB","74",2012,0,2,0
"6348",1048218,"Anthony Standifer","IL",838,"CB","77",2012,0,2,0
"6349",1048224,"Temario Strong","MS",1515,"DE","75",2012,0,1,0
"6350",1048229,"John Youngblood","AL",3326,"DE","49",2012,0,1,0
"6351",1048233,"Jaylen Walton","TN",1232,"RB","75",2012,376,2,188
"6352",1048236,"Trae Elston","AL",184,"S","80",2012,4,2,2
"6353",1048241,"Cody Core","AL",1545,"WR","74",2012,8,2,4
"6354",1048246,"Issac Gross","MS",34,"DT","82",2012,0,2,0
"6355",1048252,"John Gibson","TX",1132,"ATH","76",2012,15,1,15
"6356",1048253,"Dorial Green-Beckham","MO",3,"WR","86",2012,221,2,111
"6357",1048254,"Levi Copelin","OK",2561,"S","68",2012,10,1,10
"6358",1048264,"Russell Hansbrough","TX",962,"RB","77",2012,107,2,54
"6359",1048267,"Morgan Steward","MO",785,"RB","77",2012,13,1,13
"6360",1048272,"Evan Winston","MI",1035,"DT","76",2012,0,1,0
"6361",1048276,"Maty Mauk","OH",205,"QB","80",2012,104,1,104
"6362",1048279,"Evan Boehm","MO",42,"OG","82",2012,0,2,0
"6363",1048286,"Harold Brantley","PA",1959,"DT","73",2012,2,1,2
"6364",1048288,"Rickey Hatley","TX",1506,"DE","75",2012,0,1,0
"6365",1048293,"Quinshad Davis","SC",421,"WR","79",2012,237,2,119
"6366",1048297,"Kedrick Davis","NC",910,"WR","77",2012,0,1,0
"6367",1048303,"Nathan Staub","GA",1360,"ILB","75",2012,1,1,1
"6368",1048306,"Malik Simmons","FL",936,"ATH","77",2012,0,2,0
"6369",1048310,"Shakeel Rashad","FL",361,"OLB","79",2012,0,2,0
"6370",1048311,"Junior Gnonkonde","GA",1073,"DE","76",2012,0,1,0
"6371",1048312,"Dan Mastromatteo","NJ",519,"OLB","78",2012,0,1,0
"6372",1048316,"Caleb Peterson","AL",165,"OG","80",2012,0,1,0
"6373",1048317,"Jon Heck","FL",931,"OT","77",2012,0,1,0
"6374",1048320,"Roy Smith","FL",12012,"WR","49",2010,32,1,32
"6375",1048325,"Jessie Rogers","TX",1366,"DE","75",2012,0,2,0
"6376",1048327,"Justin Thomason","GA",1167,"DE","76",2012,0,2,0
"6377",1048328,"Jordan Westerkamp","IL",451,"WR","79",2012,42,1,42
"6378",1048331,"Ryker Fyfe","NE",3138,"QB","49",2012,0,1,0
"6379",1048332,"LeRoy Alexander","OH",1482,"ATH","75",2012,0,1,0
"6380",1048333,"Alonzo Moore","LA",576,"ATH","78",2012,29,1,29
"6381",1048334,"King Frazier","MO",1114,"RB","76",2012,9,1,9
"6382",1048335,"Sam Foltz","NE",1797,"K","74",2012,-1,1,-1
"6383",1048338,"Imani Cross","GA",359,"RB","79",2012,170,2,85
"6384",1048340,"Jared Afalava","UT",258,"OLB","79",2012,0,1,0
"6385",1048359,"Sam Cotton","NE",1113,"TE","76",2012,7,1,7
"6386",1048361,"Greg McMullen","OH",430,"DT","79",2012,0,1,0
"6387",1048363,"Avery Moss","AZ",1697,"DE","74",2012,0,2,0
"6388",1048365,"Aaron Curry","TX",703,"DT","78",2012,0,2,0
"6389",1048366,"Vincent Valentine","IL",420,"DT","79",2012,0,1,0
"6390",1048367,"Troy Hawthorne","AZ",2526,"QB","69",2012,0,1,0
"6391",1048368,"David Greene","TX",2126,"RB","72",2012,1,2,1
"6392",1048373,"Nick Gstrein","CA",3995,"TE","49",2011,0,1,0
"6393",1048374,"Trent Langham","CA",3840,"OLB","49",2012,0,1,0
"6394",1048380,"Marc Philippi","NV",2243,"S","72",2012,0,1,0
"6395",1048382,"Ron Scoggins","NV",1914,"OG","73",2012,0,2,0
"6396",1048387,"Dominic Baldwin","CA",3867,"DE","49",2012,0,1,0
"6397",1048388,"Andrew Price","WA",3864,"TE","49",2012,2,1,2
"6398",1048392,"Reggie Coates","CA",2416,"OLB","68",2011,2,2,1
"6399",1048405,"Nigel Westbrooks","CA",18475,"WR","49",2012,55,1,55
"6400",1048406,"Chris Solomon","CA",1987,"S","73",2012,35,1,35
"6401",1048408,"Randy Uzoma","CA",1880,"WR","73",2012,4,1,4
"6402",1048416,"Jarred Gipson","TX",1962,"WR","73",2012,3,1,3
"6403",1048419,"Alex Bertrando","CA",2327,"OLB","71",2012,0,1,0
"6404",1048439,"Trashaun Nixon","CA",6893,"S","49",2010,0,2,0
"6405",1048440,"Tiger Powell","FL",1138,"RB","75",2010,50,1,50
"6406",1048447,"Abram Holland","NM",3116,"DT","49",2011,0,1,0
"6407",1048453,"Perris Scoggins","CA",18529,"TE","49",2012,39,2,20
"6408",1048455,"Thomas Shepard","CO",3669,"DE","49",2012,0,1,0
"6409",1048462,"Rashad Rainey","CA",18621,"OLB","49",2012,0,2,0
"6410",1048463,"Ryan Santos","TX",762,"CB","77",2012,0,2,0
"6411",1048465,"Ridge Jones","TX",3722,"WR","49",2012,2,1,2
"6412",1048468,"Carlos Wiggins","TX",2982,"ATH","49",2012,386,2,193
"6413",1048469,"Cranston Jones","TX",692,"CB","78",2012,0,2,0
"6414",1048470,"Vershad Jackson","TX",2282,"CB","71",2012,0,1,0
"6415",1048478,"Chris Edling","TX",5007,"TE","49",2012,1,1,1
"6416",1048480,"Steven Romero","NM",13121,"OG","49",2012,0,1,0
"6417",1048482,"Johnny Vizcaino","TX",3907,"OG","49",2012,0,1,0
"6418",1048490,"Paytron Hightower","TX",3905,"DT","49",2012,0,1,0
"6419",1048492,"Cole Gautsche","NM",1068,"QB","76",2012,290,2,145
"6420",1048494,"Marquis Bundy","AZ",3043,"WR","49",2012,33,2,17
"6421",1048497,"Quinton McCown","CA",5566,"QB","49",2010,2,1,2
"6422",1048498,"Richard Winston","AZ",1370,"DE","75",2012,1,2,1
"6423",1048500,"Christopher Smalls","CA",6810,"DE","49",2011,0,1,0
"6424",1048501,"Dominic Twitty","NJ",1693,"DT","74",2012,0,1,0
"6425",1048502,"Gerron Borne","LA",729,"DT","78",2012,0,2,0
"6426",1048504,"Shadrach Thornton","GA",757,"RB","77",2012,218,2,109
"6427",1048506,"Manny Stocker","PA",1403,"QB","75",2012,0,1,0
"6428",1048507,"Niles Clark","GA",1689,"CB","74",2012,0,1,0
"6429",1048511,"Marchez Coates","MD",1723,"CB","74",2012,0,1,0
"6430",1048514,"Ernie Robinson","NC",6365,"OLB","49",2012,0,1,0
"6431",1048528,"Deylan Buntyn","NC",18440,"DT","49",2012,0,2,0
"6432",1048529,"Charlie Hegedus","GA",1994,"WR","73",2012,13,2,7
"6433",1048531,"David Grinnage","DE",1585,"TE","74",2012,14,1,14
"6434",1048536,"Jamal Marshall","TX",3865,"S","49",2012,0,2,0
"6435",1048539,"Rex Rollins","TX",3792,"RB","49",2012,9,1,9
"6436",1048544,"Jarrian Roberts","TX",3369,"ILB","49",2012,2,1,2
"6437",1048545,"Kenny Buyers","TX",10454,"CB","49",2011,0,2,0
"6438",1048549,"Bryan Monroe","TX",6865,"RB","49",2009,0,1,0
"6439",1048550,"Mark Lewis","LA",1493,"RB","75",2012,11,1,11
"6440",1048554,"David Busby","TX",1241,"CB","75",2012,0,2,0
"6441",1048564,"Sir Calvin Wallace","TX",3637,"DT","49",2012,0,1,0
"6442",1048572,"Carlos Harris","TX",13471,"RB","49",2012,98,2,49
"6443",1048578,"Ajalen Holley","AR",2129,"WR","72",2012,56,1,56
"6444",1048580,"Justin Backus","TX",3627,"S","49",2012,0,1,0
"6445",1048582,"Lenzy Pipkins","TX",3607,"CB","49",2012,0,1,0
"6446",1048583,"Trey Caldwell","TX",2252,"CB","72",2012,-1,2,0
"6447",1048589,"Tevyn Cagins","LA",3736,"ILB","49",2012,0,1,0
"6448",1048596,"Tony Cook","TX",3261,"WR","49",2012,26,2,13
"6449",1048597,"Alec Osborne","LA",3046,"TE","49",2012,0,1,0
"6450",1048598,"Diontre Thomas","TX",3179,"DE","49",2012,0,1,0
"6451",1048599,"Drew Hare","MO",2568,"QB","68",2012,25,1,25
"6452",1048602,"Charles Ivory","FL",3063,"CB","49",2012,0,1,0
"6453",1048612,"Perez Ford","IL",941,"ATH","77",2012,1,2,1
"6454",1048617,"Mike Cotton","IL",998,"OLB","76",2012,0,2,0
"6455",1048627,"Ladell Fleming","IL",3467,"OLB","49",2012,0,1,0
"6456",1048631,"Jacob Brinlee","IL",12897,"RB","49",2011,14,2,7
"6457",1048632,"Mario Jones","IL",1833,"DT","74",2012,0,1,0
"6458",1048634,"Michael Ippolito","IL",1566,"DE","74",2012,0,1,0
"6459",1048635,"Lincoln Howard","WI",3505,"TE","49",2012,0,1,0
"6460",1048642,"Stephen Buckley","TX",2653,"ATH","67",2012,53,1,53
"6461",1048656,"Ifeadi Odenigbo","OH",51,"DE","82",2012,0,1,0
"6462",1048657,"Adam DePietro","PA",381,"OT","79",2012,0,1,0
"6463",1048661,"Andrew Scanlan","PA",2017,"WR","73",2012,1,1,1
"6464",1048666,"Dean Lowry","IL",1050,"DE","76",2012,0,2,0
"6465",1048681,"Romeo Okwara","NC",876,"DE","77",2012,0,2,0
"6466",1048685,"KeiVarae Russell","WA",476,"RB","79",2012,0,2,0
"6467",1048686,"Scott Daly","IL",2055,"LS","73",2012,0,1,0
"6468",1048691,"Ronnie Stanley","NV",289,"OT","79",2012,0,1,0
"6469",1048694,"Sheldon Day","IN",147,"DT","80",2012,0,2,0
"6470",1048695,"Jarron Jones","NY",106,"OT","80",2012,-1,1,-1
"6471",1048696,"Cardale Jones","OH",611,"QB","78",2011,18,1,18
"6472",1048698,"Najee Murray","OH",1193,"CB","76",2012,0,1,0
"6473",1048700,"Tyvis Powell","OH",1531,"S","74",2012,0,1,0
"6474",1048701,"Armani Reeves","MA",227,"ATH","80",2012,9,2,5
"6475",1048702,"Bri'onte Dunn","OH",239,"RB","80",2012,28,1,28
"6476",1048705,"Warren Ball","OH",490,"RB","78",2012,5,1,5
"6477",1048707,"Frank Epitropoulos","OH",548,"WR","78",2012,0,1,0
"6478",1048709,"Jamal Marcus","NC",177,"DE","80",2012,0,2,0
"6479",1048711,"Conner Crowell","MD",667,"OLB","78",2011,0,1,0
"6480",1048714,"Joe Burger","OH",1431,"ILB","75",2012,0,2,0
"6481",1048715,"Camren Williams","MA",474,"OLB","79",2012,0,2,0
"6482",1048716,"Jacoby Boren","OH",650,"OG","78",2012,0,1,0
"6483",1048721,"Taylor Decker","OH",560,"OT","78",2012,0,1,0
"6484",1048723,"Noah Spence","PA",4,"DE","86",2012,0,2,0
"6485",1048730,"Tommy Schutt","IL",112,"DT","80",2012,0,2,0
"6486",1048731,"Adolphus Washington","OH",67,"DE","81",2012,0,2,0
"6487",1048736,"Jordan Reid","GA",3382,"WR","49",2012,4,1,4
"6488",1048742,"Brian Palermo","PA",10932,"RB","49",2011,2,2,1
"6489",1048743,"Matt Ringle","OH",18211,"DE","49",2012,0,1,0
"6490",1048745,"Jake Schany","NE",813,"OLB","77",2012,0,1,0
"6491",1048746,"Tim Edmond","OH",1117,"FB","76",2009,9,2,5
"6492",1048749,"Blake Scipio","OH",14600,"RB","49",2012,0,2,0
"6493",1048755,"Blair Brown","CA",3289,"ILB","49",2012,0,1,0
"6494",1048759,"Ty Branz","NE",18512,"DE","49",2012,0,2,0
"6495",1048761,"Troy Watson","OH",2060,"OT","73",2012,0,1,0
"6496",1048762,"Matt Waters","IA",18613,"WR","49",2012,77,2,39
"6497",1048766,"Kurt Laseak","OH",2398,"OLB","70",2012,0,1,0
"6498",1048769,"Wes Lunt","IL",578,"QB","78",2012,50,1,50
"6499",1048772,"Caleb Muncrief","OK",3157,"ATH","49",2012,27,2,14
"6500",1048773,"Corey Bennett","OK",5678,"RB","49",2011,15,1,15
"6501",1048774,"Dominic Ramacher","TX",130,"TE","80",2012,0,1,0
"6502",1048793,"C.J. Curry","GA",697,"WR","78",2012,3,2,2
"6503",1048794,"Jhajuan Seales","TX",3209,"WR","49",2012,80,1,80
"6504",1048797,"Blake Webb","TX",2272,"WR","72",2012,33,2,17
"6505",1048800,"Jeremiah Tshimanga","TX",267,"OLB","79",2012,0,1,0
"6506",1048801,"Trace Clark","KS",687,"DE","78",2012,0,2,0
"6507",1048804,"Calvin Barnett","OK",237,"DT","79",2010,0,2,0
"6508",1048806,"Trey Metoyer","TX",53,"WR","81",2011,25,2,13
"6509",1048810,"Zack Sanchez","TX",1227,"CB","75",2012,0,1,0
"6510",1048811,"Damien Williams","CA",18796,"RB","49",2012,287,2,144
"6511",1048814,"Alex Ross","OK",73,"RB","81",2012,1,1,1
"6512",1048815,"Grant Bothun","TX",14071,"QB","49",2012,4,1,4
"6513",1048816,"Sterling Shepard","OK",62,"WR","81",2012,183,2,92
"6514",1048821,"Eric Striker","FL",1151,"S","76",2012,0,2,0
"6515",1048824,"Ty Darlington","FL",153,"OC","80",2012,0,2,0
"6516",1048825,"Kyle Marrs","TX",303,"OT","79",2012,0,1,0
"6517",1048826,"Derrick Woods","CA",141,"WR","80",2012,2,1,2
